지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%),평균지면온도(°C)
192,진주,Oct-23,15.1,22.7,9,25.7,3.1,1015.3,1018.8,12.4,74,21,7.1,3,0.7,4.6,4,237.2,67.58,17.5
192,진주,Nov-23,9,16,2.6,27.8,-3.8,1017.8,1021.4,8.4,67,13,65.1,30.5,1.1,7.2,3.1,205.7,66.23,10.3
192,진주,Dec-23,3.5,10.2,-2.1,20.8,-10.7,1020.7,1024.4,6.1,70,23,98.7,46.6,0.8,5.8,3.9,186.1,60.98,4.2
201,강화,Jan-21,-3.3,1.7,-8.6,12.2,-18,1019.5,1025.7,3.4,62,16,14.1,8.1,1.7,10.1,4.6,169.9,55.34,-1.2
201,강화,Feb-21,1.3,6.7,-4.1,15,-11.6,1016.3,1022.3,4.5,63,14,11.8,8.4,2.1,7.6,4.6,186.3,61.51,2.2
201,강화,Mar-21,6.9,12.6,1.6,20.7,-2.6,1014.7,1020.6,7.1,72,17,102.4,55.6,2.2,7.3,5,212,57.1,8.3
201,강화,Apr-21,12.4,17.6,7.1,25.5,1.4,1013.2,1019,8.9,64,17,107.7,49.5,2.3,7.4,4.9,210,53.07,14.2
201,강화,May-21,15.7,20.8,10.9,27.8,5.9,1004,1009.6,13.5,77,22,240.9,76,2.3,8.3,5.5,199.1,45.19,18.3
201,강화,Jun-21,20.7,25.5,16.8,29.9,12.9,1002.8,1008.3,20.6,85,39,61.3,19,1.8,6.7,6.2,178.2,40.28,24.9
201,강화,Jul-21,26.1,30.6,22.3,34.8,19,1003.2,1008.6,27.5,83,41,83.9,63.1,1.5,5.5,5.1,219.4,48.88,31
201,강화,Aug-21,24.5,28.9,21.1,32.6,18.3,1003.7,1009.1,25.5,84,45,152.6,46.8,1.6,6,6.7,151.6,35.99,28.3
201,강화,Sep-21,21.3,26.1,17.2,29,14.2,1008.6,1014.2,19.7,79,42,135.8,79.6,1.8,6.9,5.4,187.8,50.36,23.8
201,강화,Oct-21,14.4,19.6,9.7,26.8,1.1,1016.4,1022.1,13.5,77,23,49.5,20.8,1.6,7.4,4.6,184.2,52.93,16.4
201,강화,Nov-21,7.1,12.6,1.9,20.3,-5.3,1014.6,1020.5,7.9,75,30,46.6,22.8,1.5,8.4,4.4,157.3,51.54,7.2
201,강화,Dec-21,-0.1,5.1,-5.3,11.6,-16.2,1020.1,1026.2,4.4,66,23,7,3.2,1.5,7.3,3.4,177.3,59.4,0.3
201,강화,Jan-22,-3.1,2,-8.6,8.7,-13.3,1020.2,1026.3,2.9,59,20,9.2,5.3,1.5,6.5,3.5,206.5,67.31,-1.8
201,강화,Feb-22,-2.1,3.1,-7.6,10,-12.2,1020.8,1027,3.4,62,14,3.2,1.8,2,7.9,3.2,212,70.06,-0.4
201,강화,Mar-22,6.1,11.3,0.8,17.5,-5.4,1012.5,1018.4,6.6,69,18,95.3,30.9,2.1,9.7,5.3,174.4,47.02,6.2
201,강화,Apr-22,12.4,17.8,6.9,27.2,-0.8,1012.2,1017.9,9.6,67,20,17.1,12,2.4,7.7,4.4,241.2,61,14.9
201,강화,May-22,16.4,21.7,10.6,25.7,4.8,1007.4,1013.1,12.8,70,18,10.6,8.7,2.4,7.5,4.2,276.7,62.81,23.2
201,강화,Jun-22,21.1,25.3,17.7,28.9,13.2,1002.3,1007.8,21.6,86,35,484.2,196.8,2.4,10.6,6.6,127.8,28.89,25.1
201,강화,Jul-22,25.5,29.4,22.3,34.6,19.3,1000.9,1006.3,28.5,89,47,220.4,100.5,1.8,7.2,6.5,172.1,38.32,28.4
201,강화,Aug-22,24.3,27.7,21.3,31.9,13,1002.1,1007.5,27.5,90,38,287.1,92.4,1.9,9.1,6.4,139,32.97,26.5
201,강화,Sep-22,20.5,25.8,15.8,30.3,8.1,1008.7,1014.2,18.9,79,31,139.2,80.9,1.7,7.5,5.2,213.5,57.21,22.5
201,강화,Oct-22,12.9,18.4,7.9,24.3,1.5,1016.9,1022.6,11.4,76,25,182.8,100.2,1.5,7.9,4.3,221.9,63.73,14.5
201,강화,Nov-22,8.1,14.1,2.8,20.6,-7.8,1016.5,1022.4,8.4,75,23,100.2,56.1,1.4,9.9,4.6,173.5,56.81,8.9
201,강화,Dec-22,-4.2,0.5,-8.9,9,-15.3,1020.1,1026.3,3.1,65,21,12.5,5.7,1.4,7.5,4.5,193.5,64.8,-0.3
201,강화,Jan-23,-3.1,1.8,-7.9,11.2,-18.4,1019.8,1025.9,3.7,69,22,45.8,31.3,1.5,6.9,4.2,180.8,58.93,-1
201,강화,Feb-23,0.4,5.4,-4.5,8.8,-8.1,1021,1027.1,4.1,65,21,0.8,0.6,1.8,7,3.4,204.6,67.66,1.3
201,강화,Mar-23,7.1,13,1,21.3,-4.4,1015.4,1021.3,6.2,61,13,6.4,3.5,2.1,7.9,4.3,227.9,61.49,8.2
201,강화,Apr-23,11.8,16.9,6.2,25.4,1.3,1009.7,1015.5,8.8,67,11,109.5,65.1,2.4,9.3,5.5,178.6,45.2,13.6
201,강화,May-23,16.7,22.2,11.6,27.4,5.8,1008.2,1013.8,14.1,75,22,148.1,53.8,2,7.4,5.5,219.3,49.82,19.6
201,강화,Jun-23,20.9,25.1,17.2,31.2,13.5,1002.1,1007.6,21.2,87,38,168.4,50.5,1.9,7.3,5.4,185.4,41.92,24.5
201,강화,Jul-23,24.8,28.3,22,32.3,19.9,1002.3,1007.8,28.4,92,50,381.2,118.1,1.8,9,6.1,149.3,33.24,27.5
201,강화,Aug-23,25.2,29,22,33.2,18.8,1000.8,1006.2,27.8,88,53,201.1,47.5,1.7,7.6,6.2,174.4,41.35,29
201,강화,Sep-23,21.9,26.4,17.9,30.8,12.5,1008.3,1013.8,21.9,84,32,81.3,17.6,1.5,6.3,5.8,175.7,47.04,24.2
201,강화,Oct-23,14.3,19.9,9.1,23.4,3,1013.9,1019.6,12.4,77,26,59.6,21.1,1.4,6.2,3.7,213.2,61.18,15.5
201,강화,Nov-23,5.8,10.4,1.5,22.6,-7.6,1016.6,1022.5,7.7,71,25,86.1,33.6,2.1,11.1,4.2,161.7,52.95,6.7
201,강화,Dec-23,-0.1,4.2,-4.7,15.5,-16.1,1019.6,1025.7,5.1,74,21,89,25.4,1.9,8.3,5,81.5,42.23,1.1
202,양평,Jan-21,-3.3,2.4,-8.7,13.2,-20.3,1019.7,1025.8,3.5,65,18,24.3,7.4,1.4,7.9,4.1,186.1,60.48,-1.4
202,양평,Feb-21,2.1,8.4,-3.5,20.2,-10,1016.3,1022.2,4.2,57,9,6.8,2.2,1.6,6.9,3.4,193.5,63.84,2.9
202,양평,Mar-21,8.6,15,2.6,23,-2.8,1014.7,1020.5,6.8,65,11,105.9,72.2,1.4,7.1,4.5,203.6,54.86,9.5
202,양평,Apr-21,13.6,19.9,7.3,28,2.4,1013.4,1019.1,8.3,58,12,96.2,47.9,1.5,6.4,4.6,209.4,52.97,16.1
202,양평,May-21,16.2,21.8,11,29.7,5,1004.3,1009.9,13.3,74,20,148.7,49.1,1.4,7.3,5.6,186.8,42.46,19.2
202,양평,Jun-21,22,27.4,17.5,31.5,12.5,1003.1,1008.6,19.9,78,33,68.8,17.3,1.2,6.9,6,188.2,42.63,26.1
202,양평,Jul-21,26.3,31.3,22.4,34.9,19.5,1003.7,1009,26.8,81,42,127.3,43.2,1.2,5.9,5.7,229.5,51.18,31.8
202,양평,Aug-21,24.5,28.9,21.2,34.2,17.7,1004.2,1009.6,24.9,82,43,190.6,62,1.2,7,7.5,119.3,28.35,28.3
202,양평,Sep-21,21.1,26.3,17,29.1,14.7,1009.2,1014.7,19.6,80,33,148.9,38.8,1.1,7.3,6,166.9,44.76,24
202,양평,Oct-21,14.3,20.2,10.1,28.1,-0.1,1016.8,1022.5,13.8,81,25,38.3,11.6,0.9,5.7,5.3,154.1,44.27,16.6
202,양평,Nov-21,7,13.1,2.4,21.5,-4,1015,1020.8,7.5,74,23,55.9,26.9,1.1,7.3,4.3,147.7,48.35,7.1
202,양평,Dec-21,-0.2,4.8,-4.5,12.8,-14.4,1020.3,1026.3,4.4,68,21,7.2,2.3,1.3,7.1,3.3,154.9,51.82,0.3
202,양평,Jan-22,-2.7,3,-8.1,8.7,-13,1020.2,1026.3,3.1,62,22,3.6,1.1,1.1,5.5,3.1,182.5,59.37,-2
202,양평,Feb-22,-1.3,4.7,-6.9,11.4,-11.7,1020.8,1026.8,3.1,55,17,6.7,4,1.6,7.3,2.9,188.4,62.22,0
202,양평,Mar-22,7.2,13.2,1.9,19.7,-4.5,1012.1,1017.9,6.7,66,14,88.8,24.4,1.4,9.1,5.2,158.5,42.72,8.1
202,양평,Apr-22,13.9,21.1,7.4,26.9,0.2,1012.4,1018,8.8,57,13,51.6,21.1,1.4,5.6,3.9,247,62.5,18.1
202,양평,May-22,18.1,24.9,11.5,30.2,5,1007.7,1013.2,11.7,59,7,7.9,3.6,1.5,7,4.2,279.7,63.58,25.1
202,양평,Jun-22,22.5,27.2,18.3,33.4,11.4,1002.9,1008.3,19.4,73,11,408.7,181.6,1.4,5.9,6.5,140.1,31.74,26.9
202,양평,Jul-22,26,30.4,22.6,34.4,20.4,1001.4,1006.7,26.4,80,47,255.9,133.3,1.2,5.2,6.7,161.4,35.99,30.1
202,양평,Aug-22,24.7,28.4,21.8,32.6,14,1002.7,1008,25.8,84,36,947.4,261.9,1.1,5.5,7.1,113.9,27.04,27.7
202,양평,Sep-22,20.3,26.4,16,30.3,9.4,1009.2,1014.9,17.5,75,22,217,143.5,1.1,5.6,6,182.9,49.01,24.2
202,양평,Oct-22,13.2,19.4,8.7,26.5,2.4,1017.3,1023,11.6,77,18,100.1,38.7,1,5.9,5,183.1,52.52,15.8
202,양평,Nov-22,8.2,14.9,2.9,20.6,-7,1017,1022.9,7.8,71,14,45,26.6,0.9,5.1,4,163.9,53.63,8.8
202,양평,Dec-22,-4,1.2,-8.4,9.2,-15.5,1020.4,1026.5,3.1,65,21,10.7,3.7,1.2,6.4,4,172.1,57.58,-0.5
202,양평,Jan-23,-2.6,3,-7.6,11.3,-17.7,1020.1,1026.2,3.6,67,20,43.5,28,1.1,5.9,3.1,179.1,58.28,-1.2
202,양평,Feb-23,1.7,7.9,-3.8,12.6,-8.3,1021.1,1027.1,4,60,11,0.8,0.7,1.1,6,3.3,178.5,58.97,1.9
202,양평,Mar-23,9.1,16.8,2.1,24.4,-4.4,1015.6,1021.3,5.8,51,9,9.2,7.6,1.3,7.4,3.3,228,61.49,10.8
202,양평,Apr-23,13.2,19.2,7.3,27.4,0.4,1010.3,1015.9,8.5,59,10,73.5,42.8,1.4,7,5.4,178.8,45.28,16
202,양평,May-23,18.5,24.7,12.5,31.4,4.6,1008.7,1014.3,13.3,65,15,143.5,43,1.3,7.4,5.4,232,52.75,23.2
202,양평,Jun-23,22.9,27.8,18.4,33.3,13.8,1002.1,1007.5,19.5,72,26,161.1,59.2,1.3,5.3,5.4,209.7,47.5,28.4
202,양평,Jul-23,25.6,29.9,22.3,34.4,19.5,1002.2,1007.5,26.7,83,42,526.3,114.5,1.2,7.5,6.5,143.4,31.96,28.4
202,양평,Aug-23,26.3,30.7,22.8,34.9,19.9,1000.4,1005.7,26.5,79,45,207.7,73,1.2,6.9,6.6,179.4,42.57,30.8
202,양평,Sep-23,22.3,27,18.6,31.8,13.7,1007.9,1013.4,21.3,81,28,133.4,34.9,1,5.6,6.2,154.2,41.3,25
202,양평,Oct-23,13.5,19.7,9,24.3,2.5,1013.7,1019.3,11.9,79,20,53.9,25.2,0.8,6.3,4.6,177.3,50.83,15.7
202,양평,Nov-23,6.3,11.5,1.4,26.3,-6.4,1016.1,1021.9,7,65,19,89.9,59.5,1.4,8.1,3.5,159.3,52.04,6.6
202,양평,Dec-23,0.2,5.2,-4.1,17.1,-14.3,1019.3,1025.3,5,72,29,95.6,35.5,1.1,6.8,4,135.7,45.4,0.9
203,이천,Jan-21,-3.4,2.5,-9.2,13.9,-21.4,1015.3,1025.7,3.5,65,17,15.6,5.8,1.1,7,4.3,178.5,57.9,-1.5
203,이천,Feb-21,2,8.8,-4.4,20.8,-11.2,1012,1022.1,4.3,58,11,10.6,3.2,1.4,6.1,3.6,186.9,61.58,2.1
203,이천,Mar-21,8.4,15.3,1.9,23.3,-3.9,1010.5,1020.3,6.9,67,13,102.3,71.1,1.3,6.1,4.5,198.7,53.51,9.5
203,이천,Apr-21,13.5,20.3,6.6,28.5,1.6,1009.2,1018.8,8.4,58,15,94.3,46.6,1.5,5.4,4.8,204.5,51.76,15.4
203,이천,May-21,16.3,22.2,10.9,29.6,3.9,1000.2,1009.7,13.6,75,21,164.8,33.2,1.3,5.7,5.6,180.6,41.09,19
203,이천,Jun-21,22.3,28.1,17.3,31.9,12.4,999,1008.2,20.4,78,33,51.7,15.7,1,5,5.9,176.6,40.11,25.6
203,이천,Jul-21,26.6,32.2,22,36,18.6,999.5,1008.6,27.3,81,34,134.7,58.9,0.9,5.4,5.7,201.4,44.97,30.3
203,이천,Aug-21,24.7,29.7,20.8,35.1,17.5,1000.1,1009.2,25.4,83,45,168.5,43.4,0.9,5.8,7.4,115.7,27.51,27.6
203,이천,Sep-21,21,26.8,16.5,29.8,13.7,1005.1,1014.3,19.9,82,44,222.1,83.9,0.9,4.3,5.9,142.2,38.14,22.9
203,이천,Oct-21,14.1,20.7,9,28.6,-0.9,1012.5,1022.1,13.8,81,23,40.9,14.3,0.8,4.4,5.2,146.3,41.99,16.2
203,이천,Nov-21,6.7,13.3,1.3,21.3,-5.6,1010.8,1020.6,7.6,77,28,64.9,27.6,1,6.6,4.6,137.6,44.97,7.2
203,이천,Dec-21,-0.3,5.3,-5.4,12.6,-15.9,1015.9,1026.1,4.4,68,21,6.2,2.2,1.1,5.7,3.5,165.6,55.37,0.6
203,이천,Jan-22,-2.8,3.4,-8.9,10,-14.2,1015.7,1026,3.1,62,20,5.7,1.7,1.1,5,3,196.8,63.85,-1.9
203,이천,Feb-22,-1.3,5.2,-7.7,11.6,-13.2,1016.4,1026.6,3,54,15,5.3,3.5,1.6,7.3,3.2,201.8,66.56,0
203,이천,Mar-22,7,13.6,0.7,20.7,-5.8,1008.4,1018.3,6.8,67,13,104.4,32.4,1.4,7.1,5.3,157.6,42.47,7.6
203,이천,Apr-22,13.8,21.6,6.6,27.9,-1,1008.1,1017.7,9,59,17,45.3,19.4,1.5,5.6,4.1,236.9,59.99,16.7
203,이천,May-22,18.3,25.6,10.9,31.4,4.2,1003.5,1012.9,11.8,59,13,7.6,3,1.5,5.4,3.9,261.6,59.55,24.4
203,이천,Jun-22,22.8,28,18,34,11,998.7,1007.8,20.6,75,17,238.8,95,1.4,6.5,6.5,140.9,32,26.8
203,이천,Jul-22,26.2,30.8,22.3,34.7,20.2,997.2,1006.3,28.1,84,47,278.6,141,0.9,5.5,6.6,128.9,28.78,29.5
203,이천,Aug-22,25,28.9,21.9,33.3,12.9,998.6,1007.7,27.4,87,36,513.5,110.8,1,5.7,7.2,100.2,23.82,27.3
203,이천,Sep-22,20.6,27.1,15.4,31.8,8.5,1004.9,1014.2,19,79,26,192.2,118,0.8,4.8,6,163.9,43.93,22.9
203,이천,Oct-22,12.9,19.8,7.4,26.4,-0.4,1013,1022.6,11.8,79,21,83.5,29.7,0.7,5.4,4.7,169.3,48.55,14.7
203,이천,Nov-22,8,15.4,1.7,22.4,-6.7,1012.7,1022.6,8,74,16,47.6,25.1,0.7,5.2,4.1,161.7,52.79,8.5
203,이천,Dec-22,-4.4,1.3,-9.7,9.4,-17.8,1015.9,1026.3,3.2,69,20,14.8,5.2,0.9,5.1,4,165.6,55.37,0
203,이천,Jan-23,-2.7,3.1,-8.3,11,-18.7,1015.6,1025.9,3.7,70,25,43.9,25.2,0.9,4.9,3.7,174.8,56.72,-0.9
203,이천,Feb-23,1.6,8.1,-4.4,14.1,-9.5,1016.6,1026.8,4.2,63,17,0.6,0.6,1.1,5.2,3.7,168.8,55.75,2
203,이천,Mar-23,9.2,17.5,1,25.4,-5.9,1011.2,1021,5.7,51,9,4.6,3.8,1.3,5.8,3.5,225,60.68,10.5
203,이천,Apr-23,13.2,19.9,6.6,28.8,-0.5,1006,1015.6,9.1,63,13,56.7,28.4,1.4,6.1,5.2,175.6,44.52,16
203,이천,May-23,18.6,25.2,12,32.1,3.6,1004.5,1013.8,14.2,69,19,169.1,46.2,1.1,4.5,5.3,208.3,47.45,22.1
203,이천,Jun-23,23.1,28.3,18.1,33.7,14,998.4,1007.6,20.9,75,28,156,46.4,1.1,4.9,5.4,188.9,42.91,26.7
203,이천,Jul-23,25.9,30.4,22.4,34.8,20.2,999.1,1008.1,28.7,88,44,547.2,120.9,1,5.3,6.4,131.1,29.26,28
203,이천,Aug-23,26.4,31.2,22.6,35.6,19.2,997.2,1006.3,28.6,85,50,253.9,91.8,0.9,5.6,6.6,164.2,39,28.7
203,이천,Sep-23,22.2,27.3,18.2,31.8,12.5,1004.7,1014,22.6,86,42,167.9,62.2,0.7,3,6,129.7,34.73,24.7
203,이천,Oct-23,13.3,20.4,7.8,24.3,0.8,1010.4,1020,12.2,82,30,38.7,18.7,0.6,3.7,4.5,160.1,45.9,15.7
203,이천,Nov-23,6.2,12.3,0.6,26.9,-7.2,1012.8,1022.7,7.5,69,21,95.1,45.5,1.2,6.4,3.4,155.3,50.69,6.9
203,이천,Dec-23,0,5.2,-5,17.9,-15.1,1015.8,1026,5.2,76,26,99.7,33.8,0.9,5.4,4,121.5,40.61,1.2
211,인제,Jan-21,-4.5,1.6,-10.4,13.2,-19.9,999.1,1025,3.1,62,18,11,2.9,1.6,6,4.1,145.3,47.45,-2.1
211,인제,Feb-21,1,7.5,-5.3,18.9,-13,995.9,1021.1,3.8,55,7,4.6,1.8,2,6.8,3.2,166.5,55.06,2.1
211,인제,Mar-21,6.7,13.7,0.9,22.7,-6.5,995.5,1020.2,6.1,66,10,87.8,62.2,1.7,7.2,4.5,183.7,49.5,8.3
211,인제,Apr-21,11.7,18.5,5.4,28.8,-0.4,994.7,1018.8,7.6,59,9,101.6,46,1.8,6.6,4.9,193.8,48.94,15.5
211,인제,May-21,15,21.5,9.4,30,3,985.6,1009.2,11.9,72,16,172,70.3,1.5,7.4,6.1,161.3,36.53,18.6
211,인제,Jun-21,20.7,26.9,16,32.9,12,985.3,1008.3,17.6,74,24,62.1,22.2,1.5,6,6.3,167.5,37.8,25.3
211,인제,Jul-21,25.7,32.2,21.2,36.8,16.6,986.1,1008.8,24.6,77,31,118.9,36.4,1.3,4.4,5.7,212.1,47.12,32.1
211,인제,Aug-21,23.3,28.1,19.9,33.8,15.1,986.6,1009.4,23.2,82,45,154.1,30.2,1.2,5.5,7.7,100.9,23.92,26.4
211,인제,Sep-21,19.7,25.5,15.7,28.8,13.2,991.6,1014.9,17.7,79,34,84,29.6,1.3,5.8,6.2,140.5,37.66,23.6
211,인제,Oct-21,12.7,19.2,8.2,27.7,-1.2,998.2,1022.3,12.3,81,24,66.4,24.7,1.1,6.4,5.7,131.2,37.76,15
211,인제,Nov-21,5.8,12.5,0.8,20.6,-6.4,995,1019.7,6.5,69,21,54.7,25.7,1.5,6.4,4.2,139.6,45.86,6.6
211,인제,Dec-21,-1,4.3,-6.2,10.6,-15.9,999.5,1025.1,4,66,22,5.8,2.1,1.6,6.5,3.9,154.1,51.92,0.2
211,인제,Jan-22,-4.3,2.3,-10.4,8.9,-15.4,999.5,1025.4,2.9,64,19,2.6,1.5,1.2,5.6,3.1,175.1,57.22,-2.5
211,인제,Feb-22,-2.9,3.6,-8.9,10.6,-14.4,999.7,1025.4,2.7,53,15,9.5,6.8,1.8,6.7,3.2,175.9,58.25,-0.4
211,인제,Mar-22,5.5,11.9,-0.4,19.3,-7.6,993.1,1017.8,5.7,63,8,70.4,24.7,1.7,7.8,4.9,159.1,42.91,6.4
211,인제,Apr-22,12.8,20.2,5.6,28.8,-1.7,993,1017,7.6,54,13,29.2,14.9,1.9,6.9,3.8,233.5,59.01,16
211,인제,May-22,16.5,23.9,8.9,30.4,1.9,988.6,1012.1,10.5,59,13,9,3.4,1.6,6.5,4.3,246.7,55.9,22.2
211,인제,Jun-22,21,26.3,16.8,34,9.1,984.7,1007.7,18.8,75,22,356.3,97.1,1.8,7,7.2,131.7,29.72,24.8
211,인제,Jul-22,24.9,30.3,21.3,34.5,19.2,983.6,1006.2,25.3,82,42,151.2,37.4,1.2,4.2,6.8,145.8,32.39,29
211,인제,Aug-22,23.9,28.2,20.7,32,13.3,984.4,1007.2,24.8,84,40,460.1,125.7,1.4,6.5,7.3,71.5,16.95,26.4
211,인제,Sep-22,19,25.9,14.5,30.9,8,991.4,1014.8,17,79,27,227.1,149,1.4,6.9,6,164.5,44.05,22.7
211,인제,Oct-22,11.6,18.5,7.1,26.7,0.1,998.4,1022.6,10.9,79,25,114.9,67.8,1.2,6.3,6,135.7,38.99,14.2
211,인제,Nov-22,7.4,14.8,1.4,21.5,-6.6,997.3,1022,7.4,72,13,61.8,28.7,1.1,5.9,4,148.6,48.8,8.2
211,인제,Dec-22,-4.8,1.1,-10.2,8.4,-17.1,999.2,1025,2.8,63,18,5.4,2.4,1.3,6.1,3.7,158,53.22,-1.3
211,인제,Jan-23,-4.6,2,-10.6,11.7,-20.8,999.4,1025.2,3.2,70,16,43.4,28.3,1.1,6.4,3.8,151.3,49.44,-1.2
211,인제,Feb-23,-0.3,6.6,-6.2,13,-12.2,1000.9,1026.3,3.7,65,14,0.9,0.7,1.2,5.9,3.6,174.3,57.73,0.9
211,인제,Mar-23,7.4,16,-0.5,25.2,-5.9,995.7,1020.3,5.4,55,8,18.3,16.4,1.4,6.4,3.3,218.1,58.88,9.5
211,인제,Apr-23,12,18.5,5.7,27.9,-0.8,990.8,1014.8,8.3,62,11,83.8,32.1,1.7,6.3,5.2,159.7,40.37,14.4
211,인제,May-23,17,24.3,10.1,30.4,2.2,990.1,1013.6,12.2,66,16,104.8,31.8,1.5,7.6,5.4,220.5,49.99,21.9
211,인제,Jun-23,21.7,28,16.6,34,11,984.1,1007,18.6,74,25,229,80.7,1.3,5.6,5.7,182.3,41.14,26.5
211,인제,Jul-23,25.4,30.7,22,34.3,17.8,984.8,1007.4,26.1,83,36,245.1,52.4,1.3,5.4,6.6,151.6,33.65,28.6
211,인제,Aug-23,25.1,30.4,21.6,35.2,18.9,983.7,1006.4,25.3,81,42,219.8,67.1,1.1,5.8,7,157.4,37.27,30.5
211,인제,Sep-23,20.9,26.5,17.4,31.4,12.9,990.9,1014.1,20.1,82,32,128.8,41.4,1.1,6.9,6.4,138.8,37.14,24.8
211,인제,Oct-23,12.3,19.5,7.5,23.1,0.7,995.4,1019.6,11.1,80,23,6.7,2.9,1,5.4,4.9,155.3,44.59,15.5
211,인제,Nov-23,5.6,11,0.5,24.5,-8.2,996.5,1021.3,6.7,65,21,84.9,49.4,1.6,8.1,3.4,139.7,45.85,7.2
211,인제,Dec-23,-1,4.1,-5.7,16.9,-15.4,999.8,1025.4,4.6,73,32,60.1,21.1,1.6,7,4.5,96.3,33.52,0.9
212,홍천,Jan-21,-4.8,1.4,-10.6,12.6,-21.5,1007.5,1025.6,3.2,66,19,16,4.9,1,9,3.9,164.4,53.55,-2.7
212,홍천,Feb-21,1.1,8.2,-5,20.1,-12.7,1004.1,1021.7,3.8,55,7,4.3,1.8,1.3,6.5,3.3,195.8,64.66,1.3
212,홍천,Mar-21,7.4,14.6,1.2,23.2,-5,1003,1020.1,6.2,64,8,111.1,82.7,1.2,5.9,4.7,201.1,54.18,8.1
212,홍천,Apr-21,12.4,19.7,5.5,28.6,-0.1,1001.9,1018.7,7.6,57,10,100.1,47.8,1.4,7,4.9,212,53.59,14.9
212,홍천,May-21,15.6,22.1,10,29.9,3,992.9,1009.3,12.4,72,19,175,68,1.3,6.1,5.8,184.4,41.85,18
212,홍천,Jun-21,21.4,27.7,16.4,32,10.8,992,1008.1,18.2,74,26,67.2,17.1,1.2,5.7,6.4,181.5,41.04,24.7
212,홍천,Jul-21,26.3,32.5,21.8,36.9,18.3,992.7,1008.5,25,75,33,105.6,38.1,1.2,4.1,5.8,220.7,49.18,30.4
212,홍천,Aug-21,24,29.1,20.4,34.1,16.5,993.3,1009.2,23.3,79,39,152.9,56.4,1.2,5.6,7.3,131.8,31.29,27
212,홍천,Sep-21,20.4,26.4,15.9,29.4,12.9,998.2,1014.4,17.9,77,35,122.7,33.1,1.1,4.9,5.9,162.9,45.12,23.1
212,홍천,Oct-21,13.1,19.9,8.4,28.5,-1.1,1005.4,1022.2,12.6,80,22,41.2,11.2,0.7,5.2,5.7,126.3,36.28,14.9
212,홍천,Nov-21,5.7,12.5,0.8,20.7,-6,1003.1,1020.3,6.7,72,20,50.7,23.6,0.9,6.5,4.4,124,40.67,5.2
212,홍천,Dec-21,-1.6,4.1,-6.3,10.8,-17.1,1008,1025.8,3.9,68,20,3.5,1.2,0.9,5.8,3.6,113.9,39.44,-2
212,홍천,Jan-22,-4.5,2.4,-10.4,7.8,-15.5,1007.9,1025.9,2.8,64,21,3.1,1.5,0.6,5,2.9,144.4,47.05,-4.7
212,홍천,Feb-22,-2.9,4,-9.2,10.7,-14.7,1008.3,1026.2,2.6,53,11,5.9,4.5,1.2,5.1,2.9,173.1,57.2,-1.7
212,홍천,Mar-22,6.1,12.9,0.1,19.8,-6.7,1000.8,1018,6,63,11,83.8,25.1,1.1,5.6,5,164.4,44.32,6.5
212,홍천,Apr-22,13.2,21,5.7,27.3,-1,1000.6,1017.3,7.8,54,11,45.7,19.4,1.3,5.1,3.8,250.8,63.43,16.6
212,홍천,May-22,17.1,24.8,9.7,30.7,3.3,996,1012.4,10.6,57,13,10.9,3.9,1.3,5.7,4.3,264,59.93,22.7
212,홍천,Jun-22,21.9,27.3,17,33.7,9.1,991.6,1007.6,18.8,72,18,301,107.3,1.3,5.5,6.5,146.3,33.08,25
212,홍천,Jul-22,25.5,30.8,21.8,35.6,19.3,990.3,1006.1,25.7,80,35,226.8,55.9,1,8.3,6.7,149.8,33.36,28.1
212,홍천,Aug-22,24.3,28.6,21.2,33.3,13.4,991.5,1007.3,25.3,83,37,595.4,152,0.9,5.3,7.3,104.7,24.85,26.8
212,홍천,Sep-22,19.5,26.5,14.7,31.3,7.9,998.2,1014.4,17.3,77,28,242.9,158.6,1,5.5,6.1,164.1,43.96,23
212,홍천,Oct-22,11.9,18.9,7.2,26.9,0.3,1005.7,1022.6,10.9,78,22,143.1,67.1,0.8,5.7,5.5,141.7,40.67,14.4
212,홍천,Nov-22,6.8,14.4,1.1,21.8,-7.3,1005.2,1022.4,7.3,74,17,41.5,17.7,0.7,4.4,4.2,138.3,45.28,7
212,홍천,Dec-22,-5.5,0.6,-10.5,7.8,-17.7,1007.9,1026,2.8,68,18,7.6,3.2,0.9,7,3.6,121.9,40.81,-2.4
212,홍천,Jan-23,-4.4,2,-9.9,10.1,-20.9,1007.8,1025.8,3.4,72,21,49.9,29.5,0.7,5,3,138.3,45.09,-1.9
212,홍천,Feb-23,0.2,7.1,-5.2,13.5,-10.7,1008.8,1026.6,3.8,63,15,1,0.8,0.7,4.9,3.4,157.2,52,0.9
212,홍천,Mar-23,8,16.5,0.4,25.5,-5.5,1003.5,1020.7,5.3,52,8,8.9,6.6,1,5.1,3.3,227.8,61.48,9
212,홍천,Apr-23,12.4,19.2,5.9,28.7,-1.2,998.4,1015.2,8.2,60,11,59.8,33.1,1.1,6.4,5.2,167.6,42.44,14.1
